"Band","Peuk1","Peuk2","Peuk3","Pro_border1","Pro_border2","Pro_border3","Pro_gyre1","Pro_gyre2","Pro_gyre3","Pro_gyre4","Syn1","Syn2"
"582",-1.29807224856472,-1.4465241749082,-1.36397652180945,-1.13363683410013,-1.12843269506518,-1.13139024402913,-1.00143025476741,-0.992626396592012,-1.03061989605413,-1.09009413508372,-1.41857500819826,-1.41357634149361
"584",-1.38202414979676,-1.50862679575944,-1.42170499674836,-1.15736379028603,-1.1509501720234,-1.15290909957989,-1.01646880493724,-1.0060524643732,-1.04775637374535,-1.11129360829888,-1.47905136285977,-1.46389041098272
"586",-1.46986580225313,-1.55906722647898,-1.48613733633675,-1.18239372498586,-1.17230132338677,-1.1739625118654,-1.02938012238319,-1.01861707329946,-1.06399724225192,-1.12575941440755,-1.53249877030686,-1.5007731069205
"588",-1.55889126721691,-1.6030136423262,-1.55760694439896,-1.20645144067598,-1.19107160563553,-1.19350608874123,-1.04003515907057,-1.0299788841201,-1.07755705417615,-1.13430431546238,-1.58034699801582,-1.53778644424733
"590",-1.64442777473423,-1.64966606332922,-1.63419868038022,-1.22714329745658,-1.2064382500857,-1.21098352862214,-1.04901057910707,-1.04007182410773,-1.08773064440921,-1.13945015924865,-1.62632480381212,-1.5881963750824
"592",-1.72587717377277,-1.71008334164656,-1.71392787190409,-1.24324968780624,-1.21881376061458,-1.22715674966043,-1.05700613914047,-1.04878124227105,-1.09553885299657,-1.14403149622065,-1.67402115115567,-1.6538533462749
"594",-1.81106756610736,-1.79219268387126,-1.79711195417116,-1.2557838118137,-1.23005871431939,-1.24427865841987,-1.06446384054603,-1.05584014200223,-1.10352317322369,-1.1502036004752,-1.72415827791518,-1.72007339550178
"596",-1.90749872002195,-1.8894137166064,-1.8821758490303,-1.26726717971212,-1.24228591198531,-1.26421579457337,-1.07159126507256,-1.06097222986791,-1.114200219561,-1.15973811093422,-1.77126941098796,-1.76121421351294
"598",-2.0012045503691,-1.96827736254863,-1.95660734602899,-1.27951176895445,-1.25576710391703,-1.2851851770247,-1.07918831113986,-1.06480514337299,-1.12787454596272,-1.17560433304855,-1.80400027914518,-1.76258074614266
"600",-2.04453221531178,-1.97324346805016,-1.99241371538435,-1.29141739942793,-1.26795096177995,-1.3004414008071,-1.08960232304051,-1.06991836575168,-1.14228784380452,-1.20367973732518,-1.81220560739734,-1.7457875078545
"602",-1.99757930326057,-1.87969560122233,-1.95854197382101,-1.29802788981363,-1.27441775934152,-1.30112748193055,-1.10201753572497,-1.07859431163265,-1.15400180323013,-1.2410433399089,-1.79940206582932,-1.76528971494747
"604",-2.05957645471604,-1.87052627076226,-1.92234448371718,-1.30425764342618,-1.28377822882196,-1.30242673656017,-1.10013817165463,-1.08430871096596,-1.17156976755489,-1.24830735843258,-1.80561757805952,-1.79632268114258
